comuna,region_id,region_nombre,fuente,numero,fecha,titulo,materia,url,source_listing_url,sha256,rdf_url
Pichilemu,06,O Higgins,BCN,11-exenta,1988-09-16,"MODIFICA ORDENANZA LOCAL NO. 55, DE 1980",Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=130592,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-pichilemu/1988-09-16/11-exenta/datos.json
Pichilemu,06,O Higgins,Municipalidad,S/N,2026-01-01,Ordenanza Municipal de PICHILEMU — Ordenanza TenenciaResponsableMascotas,Tenencia Responsable de Mascotas,https://pichilemu.cl/wp-content/uploads/2024/08/Ordenanza_TenenciaResponsableMascotas.pdf,https://pichilemu.cl/publicaciones/ordenanza-tenencia-responsable/,c4c45aa791ef116e363fca3dc8a1b6f74ec6eeed6fc5e7c0a24b3f2a6d8050d9,
La Estrella,06,O Higgins,BCN,s-n,2004-03-06,"DERECHOS MUNICIPALES SOBRE TRANSPORTE, TRANSITO DE;VEHICULOS Y VARIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=222134,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-estrella/2004-03-06/s-n/datos.json
La Estrella,06,O Higgins,BCN,2,1996-01-31,DICTA ORDENANZA SOBRE COBRO DERECHOS DE ASEO AÑO 1996,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=30949,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-estrella/1996-01-31/2/datos.json
La Estrella,06,O Higgins,BCN,3,1996-01-31,DICTA ORDENANZA MUNICIPAL SOBRE DETERMINACION DE TARIFA POR EL SERVICIO DOMICILIARIO DE ASEO,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=30972,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-estrella/1996-01-31/3/datos.json
La Estrella,06,O Higgins,Municipalidad,847,2022-01-01,Ordenanza Municipal de LA ESTRELLA — DECRETO ACALDICIO N 847 ORDENANZA PATENTES PROVISORIAS AGO 2022,"Patentes, Comercio y Alcoholes",https://www.munilaestrella.cl/Documentos/DECRETO_ACALDICIO_N_847_ORDENANZA_PATENTES_PROVISORIAS_AGO_2022.pdf,https://www.munilaestrella.cl/Documentos/DECRETO_ACALDICIO_N_847_ORDENANZA_PATENTES_PROVISORIAS_AGO_2022.pdf,ea1728fefdae4042d2f350a770134fb70d0ce3fedf67fe381038f97207e299ff,
La Estrella,06,O Higgins,Municipalidad,S/N,2022-01-01,Ordenanza Municipal de LA ESTRELLA — DECRETO ALCALDICIO 846 ORDENANZA MICROEMPRESAS FAMILIARES AGO 2022,Normativa General y Otras Materias,https://www.munilaestrella.cl/Documentos/DECRETO_ALCALDICIO_846_ORDENANZA_MICROEMPRESAS_FAMILIARES_AGO_2022.pdf,https://www.munilaestrella.cl/Documentos/DECRETO_ALCALDICIO_846_ORDENANZA_MICROEMPRESAS_FAMILIARES_AGO_2022.pdf,349fe1d62149fc74aaacb0e7dc35e4d06770608faa2a7444c026f2b5cdc083c8,
La Estrella,06,O Higgins,Municipalidad,S/N,2026-01-01,Ordenanza Municipal de LA ESTRELLA — ORDENANZA COBROS ATENCION VETERINARIA,Derechos Municipales y Tarifas,https://www.munilaestrella.cl/Documentos/ORDENANZA_COBROS_ATENCION_VETERINARIA.pdf,https://www.munilaestrella.cl/Documentos/ORDENANZA_COBROS_ATENCION_VETERINARIA.pdf,670bc8e5f1bf604614e2b2f69db5531ec6fb69fa53e53a434efb4ba6e6f144cc,
La Estrella,06,O Higgins,Municipalidad,064,2026-01-01,ORDENANZA DE GESTIÓN DE RIESGOS ORDENANZA DE GESTIÓN DE RIESGOS,Normativa General y Otras Materias,https://www.munilaestrella.cl/Documentos/DA_N064_Ordenanza_municipal_prevencion_gestion_de_riesgos_La_Estrella.pdf,https://munilaestrella.cl/nuestras-ordenanzas/,3f48b8d1f1dc56510de51a6bc32d41348fc6ba535b974908d0cbd164ef490093,
La Estrella,06,O Higgins,Municipalidad,63,2026-01-01,TENENCIA RESPONSABLE DE MASCOTAS TENENCIA RESPONSABLE DE MASCOTAS,Tenencia Responsable de Mascotas,https://www.munilaestrella.cl/Documentos/DECRETO_ALCALDICIO_N_63_ORDENANZA_TENENCIA_RESPONSABLE_MASCOTAS_ENE_2026.pdf,https://munilaestrella.cl/nuestras-ordenanzas/,1b1428dc880fce5048e10cd350d08c5005ecfaec11a2dc302cb0c74a7d054cc3,
La Estrella,06,O Higgins,Municipalidad,S/N-f506,2026-01-01,ORDENANZA MUNICIPAL DEL MEDIO AMBIENTE ORDENANZA MUNICIPAL DEL MEDIO AMBIENTE,"Aseo, Ornato y Medio Ambiente",https://www.munilaestrella.cl/Documentos/Ordenanza_Municipal_Medio_Ambiente.pdf,https://munilaestrella.cl/nuestras-ordenanzas/,f506bdf8036e2c67b9b318da13f6491fefdfde4418c7ed77390064ee5617951d,
Litueche,06,O Higgins,Municipalidad,S/N,2026-01-01,Ordenanza Municipal de LITUECHE — Ordenanza Medio Ambiental,"Aseo, Ornato y Medio Ambiente",https://litueche.cl/wp-content/uploads/2025/07/Ordenanza_Medio_Ambiental.pdf,https://litueche.cl/ordenanza-medio-ambiente/,128dadd0e072a55a70d27606f5c5aa08a5b45f576c6f6e9eec383c1b89d27b50,
Litueche,06,O Higgins,Municipalidad,S/N-8a83,2026-01-01,Ordenanza Municipal de LITUECHE — DARIO OFICIAL ORDENANZA DE COBROS,Derechos Municipales y Tarifas,https://litueche.cl/wp-content/uploads/2026/01/DARIO-OFICIAL-ORDENANZA-DE-COBROS.pdf,https://litueche.cl/ordenanza-medio-ambiente/,8a8354879bcdf6cd626450b7d71df96e7c59fa839f4389ac097b528f0847fae0,
Navidad,06,O Higgins,BCN,s-n,2002-12-31,"DICTA ORDENANZA SOBRE DERECHOS MUNICIPALES POR PERMISOS, CONCESIONES Y SERVICIOS, QUE REGIRA PARA EL AÑO 2003",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=206570,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-navidad/2002-12-31/s-n/datos.json
Navidad,06,O Higgins,BCN,3,2002-01-04,REGLAMENTO SOBRE PATENTES DE ALCOHOLES,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=193317,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-navidad/2002-01-04/3/datos.json
Navidad,06,O Higgins,BCN,s-n,2002-01-04,"DICTA ORDENANZA SOBRE DERECHOS MUNICIPALES POR PERMISOS, CONCESIONES Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=193316,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-navidad/2002-01-04/s-n/datos.json
Navidad,06,O Higgins,BCN,s-n,2001-01-04,"DICTA ORDENANZA SOBRE DERECHOS MUNICIPALES POR PERMISOS, CONCESIONES Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=179677,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-navidad/2001-01-04/s-n/datos.json
Navidad,06,O Higgins,BCN,s-n,1999-12-30,"DICTA ORDENANZA SOBRE DERECHOS MUNICIPALES POR PERMISOS, CONCESIONES Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=150086,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-navidad/1999-12-30/s-n/datos.json
Navidad,06,O Higgins,BCN,s-n,1998-01-08,"DICTA ORDENANZA SOBRE DERECHOS MUNICIPALES POR PERMISOS, CONCESIONES Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=86706,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-navidad/1998-01-08/s-n/datos.json
Navidad,06,O Higgins,BCN,s-n,1997-01-17,DICTA ORDENANZA SOBRE DERECHOS MUNICIPALES POR PERMISOS CONCESIONES Y SERVICIOS,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=60124,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-navidad/1997-01-17/s-n/datos.json
Navidad,06,O Higgins,BCN,1,1988-01-29,DICTA ORDENANZA SOBRE DERECHOS MUNICIPALES POR PERMISOS CONCESIONES Y SERVICIOS,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=207076,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-navidad/1988-01-29/1/datos.json
Navidad,06,O Higgins,Municipalidad,2023,2023-01-01,Ordenanza Municipal de NAVIDAD — 2697 DECRETO ORDENANZA PARA REGULAR ACTIVIDADES LUCRATIVAS DENTRO DE LA COMUNA FERIAS LIBRES COMERCIO AMBULANTE 2 51eb81e31d.pdf?updated at=2023 07 05T19:33:22,"Patentes, Comercio y Alcoholes",https://cms.muninavidad.cl/uploads/2697_DECRETO_ORDENANZA_PARA_REGULAR_ACTIVIDADES_LUCRATIVAS_DENTRO_DE_LA_COMUNA_FERIAS_LIBRES_COMERCIO_AMBULANTE_2_51eb81e31d.pdf?updated_at=2023-07-05T19:33:22.157Z,https://cms.muninavidad.cl/uploads/2697_DECRETO_ORDENANZA_PARA_REGULAR_ACTIVIDADES_LUCRATIVAS_DENTRO_DE_LA_COMUNA_FERIAS_LIBRES_COMERCIO_AMBULANTE_2_51eb81e31d.pdf?updated_at=2023-07-05T19:33:22.157Z,7cc54e0deaf067f8ca718f3c93f5acd90b5219cdcb0713c035f04c395c6d3e7f,
Navidad,06,O Higgins,Municipalidad,2023-471d,2023-01-01,Ordenanza Municipal de NAVIDAD — 4 Ordenanza Plan Regulador Comunal 9155e7d99c.pdf?updated at=2023 07 05T19:37:18,"Urbanismo, Obras y Edificación",https://cms.muninavidad.cl/uploads/4_Ordenanza_Plan_Regulador_Comunal_9155e7d99c.pdf?updated_at=2023-07-05T19:37:18.002Z,https://cms.muninavidad.cl/uploads/4_Ordenanza_Plan_Regulador_Comunal_9155e7d99c.pdf?updated_at=2023-07-05T19:37:18.002Z,471d21fd957a5af063c0f7d4ee126e848c8e7687343e18de7824b8c505d4e949,
Navidad,06,O Higgins,Municipalidad,2023-ac41,2023-01-01,Ordenanza Municipal de NAVIDAD — DECRETO Y ORDENANZA TENENCIA RESPONSABLE 765dc1eb47.pdf?updated at=2023 07 05T19:46:02,Tenencia Responsable de Mascotas,https://cms.muninavidad.cl/uploads/DECRETO_Y_ORDENANZA_TENENCIA_RESPONSABLE_765dc1eb47.pdf?updated_at=2023-07-05T19:46:02.114Z,https://cms.muninavidad.cl/uploads/DECRETO_Y_ORDENANZA_TENENCIA_RESPONSABLE_765dc1eb47.pdf?updated_at=2023-07-05T19:46:02.114Z,ac41411d29368f4ed56f28298ff1d2efd28e1dfe24b183d3be2c5cf2d8aa153e,
Navidad,06,O Higgins,Municipalidad,31,2026-01-01,Ordenanza Municipal de NAVIDAD — Decreto 31 ordenanza ambiental 1 192d54dc61.pdf?updated at=2026 04 14T12:38:53,"Aseo, Ornato y Medio Ambiente",https://cms.muninavidad.cl/uploads/Decreto_31_ordenanza_ambiental_1_192d54dc61.pdf?updated_at=2026-04-14T12:38:53.736Z,https://cms.muninavidad.cl/uploads/Decreto_31_ordenanza_ambiental_1_192d54dc61.pdf?updated_at=2026-04-14T12:38:53.736Z,74e4b3ec47d9c5e42b6e3c2987b6cc90aafc71388f3ec0ebd892a73c77da3174,
Navidad,06,O Higgins,Municipalidad,2026,2026-01-01,Ordenanza Municipal de NAVIDAD — Decreto A 1537 ORDENANZA TURISMO db7cb39a9f.pdf?updated at=2026 01 08T12:29:56,Normativa General y Otras Materias,https://cms.muninavidad.cl/uploads/Decreto_A_1537_ORDENANZA_TURISMO_db7cb39a9f.pdf?updated_at=2026-01-08T12:29:56.177Z,https://cms.muninavidad.cl/uploads/Decreto_A_1537_ORDENANZA_TURISMO_db7cb39a9f.pdf?updated_at=2026-01-08T12:29:56.177Z,6fddd192171d6004e7a8c5b17e3177cf78681e64b821614655b50eb5b426cc3d,
Navidad,06,O Higgins,Municipalidad,2026-672f,2026-01-01,Ordenanza Municipal de NAVIDAD — Decreto Ordenanza de algas Decreto A 803 6b8d5af9b6.pdf?updated at=2026 07 31T14:53:29,Normativa General y Otras Materias,https://cms.muninavidad.cl/uploads/Decreto_Ordenanza_de_algas_Decreto_A_803_6b8d5af9b6.pdf?updated_at=2026-07-31T14:53:29.240Z,https://cms.muninavidad.cl/uploads/Decreto_Ordenanza_de_algas_Decreto_A_803_6b8d5af9b6.pdf?updated_at=2026-07-31T14:53:29.240Z,672fe948346c648397ce60fe97d42bd19af4741da21deb8ab0df62f9cd2e0fd3,
Navidad,06,O Higgins,Municipalidad,874,2025-01-01,Ordenanza Municipal de NAVIDAD — MODIFICACION ORDENANZAS FERIAS LIBRES COMERCIO AMBULANTE DECRETO 874 DEL 01 07 25 DIDEC 4c43a4ef15.pdf?updated at=2025 08 21T21:35:35,"Patentes, Comercio y Alcoholes",https://cms.muninavidad.cl/uploads/MODIFICACION_ORDENANZAS_FERIAS_LIBRES_COMERCIO_AMBULANTE_DECRETO_874_DEL_01_07_25_DIDEC_4c43a4ef15.pdf?updated_at=2025-08-21T21:35:35.618Z,https://cms.muninavidad.cl/uploads/MODIFICACION_ORDENANZAS_FERIAS_LIBRES_COMERCIO_AMBULANTE_DECRETO_874_DEL_01_07_25_DIDEC_4c43a4ef15.pdf?updated_at=2025-08-21T21:35:35.618Z,3115f2671025537bd2cbaae6631ef8a74edbb772125964bab145d049d68b0f96,
Navidad,06,O Higgins,Municipalidad,2025,2025-01-01,Ordenanza Municipal de NAVIDAD — ORDENANZA ASEO Y MODIFICACION ef8e58e9cd.pdf?updated at=2025 10 01T13:19:07,"Aseo, Ornato y Medio Ambiente",https://cms.muninavidad.cl/uploads/ORDENANZA_ASEO_Y_MODIFICACION_ef8e58e9cd.pdf?updated_at=2025-10-01T13:19:07.395Z,https://cms.muninavidad.cl/uploads/ORDENANZA_ASEO_Y_MODIFICACION_ef8e58e9cd.pdf?updated_at=2025-10-01T13:19:07.395Z,c9bd691d648421aa361785aa3b7db062049641b25d3bd3260395abc3320997be,
Navidad,06,O Higgins,Municipalidad,2025,2026-01-01,Ordenanza Municipal de NAVIDAD — ORDENANZA DERECHO DE ASEO ANO 2026 ca2ac53a67.pdf?updated at=2025 11 10T11:42:09,Derechos Municipales y Tarifas,https://cms.muninavidad.cl/uploads/ORDENANZA_DERECHO_DE_ASEO_ANO_2026_ca2ac53a67.pdf?updated_at=2025-11-10T11:42:09.407Z,https://cms.muninavidad.cl/uploads/ORDENANZA_DERECHO_DE_ASEO_ANO_2026_ca2ac53a67.pdf?updated_at=2025-11-10T11:42:09.407Z,555d610ade41691397fa7911a904421de6fde9686e0a97f95a13a98b64c24ea8,
Navidad,06,O Higgins,Municipalidad,2023-6c18,2023-01-01,Ordenanza Municipal de NAVIDAD — ORDENANZA MUNICIPAL DE VERANO d86244a3e3.pdf?updated at=2023 07 05T19:36:23,Normativa General y Otras Materias,https://cms.muninavidad.cl/uploads/ORDENANZA_MUNICIPAL_DE_VERANO_d86244a3e3.pdf?updated_at=2023-07-05T19:36:23.842Z,https://cms.muninavidad.cl/uploads/ORDENANZA_MUNICIPAL_DE_VERANO_d86244a3e3.pdf?updated_at=2023-07-05T19:36:23.842Z,6c18902fd6b7de38a0962c6185ef2043d74682f422ace7913cc52fbb60629be1,
Navidad,06,O Higgins,Municipalidad,2026-b813,2026-01-01,Ordenanza Municipal de NAVIDAD — Ordenanza Beca 2026 final f6616a6d22.pdf?updated at=2026 03 10T16:30:00,Normativa General y Otras Materias,https://cms.muninavidad.cl/uploads/Ordenanza_Beca_2026_final_f6616a6d22.pdf?updated_at=2026-03-10T16:30:00.255Z,https://cms.muninavidad.cl/uploads/Ordenanza_Beca_2026_final_f6616a6d22.pdf?updated_at=2026-03-10T16:30:00.255Z,b813b1b6470d55fcac462dbfa2e27f15aa5ecf02647a281eaf43fc0c5ec79b93,
Navidad,06,O Higgins,Municipalidad,2025-07f5,2026-01-01,Ordenanza Municipal de NAVIDAD — Ordenanza Derechos 2026 14210033d0.pdf?updated at=2025 10 27T20:33:42,Derechos Municipales y Tarifas,https://cms.muninavidad.cl/uploads/Ordenanza_Derechos_2026_14210033d0.pdf?updated_at=2025-10-27T20:33:42.546Z,https://cms.muninavidad.cl/uploads/Ordenanza_Derechos_2026_14210033d0.pdf?updated_at=2025-10-27T20:33:42.546Z,07f5d9581ad45bf2b4faf79aa559d205a8f3f4d0d5497830f6b5eb9c62a221e3,
Navidad,06,O Higgins,Municipalidad,2023-c166,2023-01-01,Ordenanza Municipal de NAVIDAD — Ordenanza Distribucion Agua Potable Camiones Aljibe 54d665b7bc.pdf?updated at=2023 07 05T19:42:28,Normativa General y Otras Materias,https://cms.muninavidad.cl/uploads/Ordenanza_Distribucion_Agua_Potable_Camiones_Aljibe_54d665b7bc.pdf?updated_at=2023-07-05T19:42:28.368Z,https://cms.muninavidad.cl/uploads/Ordenanza_Distribucion_Agua_Potable_Camiones_Aljibe_54d665b7bc.pdf?updated_at=2023-07-05T19:42:28.368Z,c166ec468eab8242744c4c080784ae80f9fa1221eaf4e39332b818c0dc186037,
Navidad,06,O Higgins,Municipalidad,2024,2024-01-01,Ordenanza Municipal de NAVIDAD — Ordenanza Municipal de Participacion Ciudadana 488a57040e.pdf?updated at=2024 03 27T20:52:36,Normativa General y Otras Materias,https://cms.muninavidad.cl/uploads/Ordenanza_Municipal_de_Participacion_Ciudadana_488a57040e.pdf?updated_at=2024-03-27T20:52:36.669Z,https://cms.muninavidad.cl/uploads/Ordenanza_Municipal_de_Participacion_Ciudadana_488a57040e.pdf?updated_at=2024-03-27T20:52:36.669Z,78dbac2515efd0a6ecb4fca1f90ce0688ad1aa824b9a6650793b07eb964e0eaa,
Navidad,06,O Higgins,Municipalidad,2023-7c5f,2023-01-01,Ordenanza Municipal de NAVIDAD — Ordenanza Uso Mascarillas 1f9fa52d44.pdf?updated at=2023 07 05T19:45:07,Normativa General y Otras Materias,https://cms.muninavidad.cl/uploads/Ordenanza_Uso_Mascarillas_1f9fa52d44.pdf?updated_at=2023-07-05T19:45:07.024Z,https://cms.muninavidad.cl/uploads/Ordenanza_Uso_Mascarillas_1f9fa52d44.pdf?updated_at=2023-07-05T19:45:07.024Z,7c5f9b907f59847375b4ca944897fdc18a345f84d39e3afe3a9932bdb046020e,
Paredones,06,O Higgins,BCN,4,1994-01-31,DICTA NORMAS DE ASEO EN LA COMUNA DE PAREDONES,"Aseo, Ornato y Medio Ambiente",https://www.bcn.cl/leychile/navegar?idNorma=30979,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-paredones/1994-01-31/4/datos.json
Paredones,06,O Higgins,BCN,1,1991-01-21,"MODIFICA Y COMPLEMENTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=88457,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-paredones/1991-01-21/1/datos.json
Paredones,06,O Higgins,BCN,1,1990-03-08,"DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=90417,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-paredones/1990-03-08/1/datos.json
Paredones,06,O Higgins,Municipalidad,134,2026-01-01,Ordenanza Municipal de PAREDONES — 134 ordenanza municipal de participacion ciudadana?download=967:ordenanza municipal de participacion ciudadana,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/134-ordenanza-municipal-de-participacion-ciudadana?download=967:ordenanza-municipal-de-participacion-ciudadana,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/134-ordenanza-municipal-de-participacion-ciudadana,11f96f1cf5bc118570b7ca87806dc5ebdede223b5cf89f81c5fdb3b7a3d04b6e,
Paredones,06,O Higgins,Municipalidad,134-0bff,2026-01-01,Ordenanza Municipal de PAREDONES — 134 ordenanza municipal de participacion ciudadana?download=968:ordenanza municipal de participacion ciudadana,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/134-ordenanza-municipal-de-participacion-ciudadana?download=968:ordenanza-municipal-de-participacion-ciudadana,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/134-ordenanza-municipal-de-participacion-ciudadana,0bff01ae05e9168ab986c1ad17519268fb31a654f70a9673bddaa0905e777466,
Paredones,06,O Higgins,Municipalidad,134-915c,2026-01-01,Ordenanza Municipal de PAREDONES — 134 ordenanza municipal de participacion ciudadana?download=969:ordenanza municipal de participacion ciudadana,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/134-ordenanza-municipal-de-participacion-ciudadana?download=969:ordenanza-municipal-de-participacion-ciudadana,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/134-ordenanza-municipal-de-participacion-ciudadana,915cd6a295b93689027a5f364e2556bbde1e887f5f6899da94ca4ebc9bc152b6,
Paredones,06,O Higgins,Municipalidad,136,2026-01-01,Ordenanza Municipal de PAREDONES — 136 normativas procedimientos y ordenanzas?download=972:normativas procedimientos y ordenanzas,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas?download=972:normativas-procedimientos-y-ordenanzas,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas,c3048188f01e34e530b6c343685553b403b2dc19e354f894fcfbf5c1cfa5643a,
Paredones,06,O Higgins,Municipalidad,136-b8da,2026-01-01,Ordenanza Municipal de PAREDONES — 136 normativas procedimientos y ordenanzas?download=973:normativas procedimientos y ordenanzas,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas?download=973:normativas-procedimientos-y-ordenanzas,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas,b8da4d0d95761376d5d71f14341da4ffbe09608ae149e24fe838b30a227078cc,
Paredones,06,O Higgins,Municipalidad,136-212a,2026-01-01,Ordenanza Municipal de PAREDONES — 136 normativas procedimientos y ordenanzas?download=974:normativas procedimientos y ordenanzas,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas?download=974:normativas-procedimientos-y-ordenanzas,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas,212a298f5217f063e5339c90611ffab0aebddd127d3788665c2727d611f899d6,
Paredones,06,O Higgins,Municipalidad,136-b329,2026-01-01,Ordenanza Municipal de PAREDONES — 136 normativas procedimientos y ordenanzas?download=979:normativas procedimientos y ordenanzas,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas?download=979:normativas-procedimientos-y-ordenanzas,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas,b32968a8ff5158eb008dd39163ed46bad1cd7f68c28afa750ac50d30fbc2b786,
Paredones,06,O Higgins,Municipalidad,136-9e3c,2026-01-01,Ordenanza Municipal de PAREDONES — 136 normativas procedimientos y ordenanzas?download=980:normativas procedimientos y ordenanzas,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas?download=980:normativas-procedimientos-y-ordenanzas,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas,9e3ce0b746e1476bed05beb768c70075bbccf7cae4255b1aa0893eac7fa7837b,
Paredones,06,O Higgins,Municipalidad,136-13d8,2026-01-01,Ordenanza Municipal de PAREDONES — 136 normativas procedimientos y ordenanzas?download=981:normativas procedimientos y ordenanzas,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas?download=981:normativas-procedimientos-y-ordenanzas,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas,13d8afb87db0a440c3a7be821d34bf20eb25b0e0bc0c642d36e2b0fcfbe0dd40,
Paredones,06,O Higgins,Municipalidad,136-ff57,2026-01-01,Ordenanza Municipal de PAREDONES — 136 normativas procedimientos y ordenanzas?download=982:normativas procedimientos y ordenanzas,Normativa General y Otras Materias,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas?download=982:normativas-procedimientos-y-ordenanzas,https://www.comunaparedones.cl/index.php/descargas/transparencia-historica/category/136-normativas-procedimientos-y-ordenanzas,ff57acff80b4c1a4eb0c6dec0f157b3ffd0ddf9d7ac0c3437e6257c31c9c37b1,
